id,post_id,timestamp,reaction_type,count,rn
3471877,654,2025-01-08 12:00:36.016708,❤,1,1
3471875,654,2025-01-08 12:00:36.015862,👍,8,1
3471876,654,2025-01-08 12:00:36.016279,🔥,3,1
3471880,655,2025-01-08 12:00:36.018746,❤,8,1
3471879,655,2025-01-08 12:00:36.018295,👍,15,1
3471878,655,2025-01-08 12:00:36.017868,🔥,24,1
3471884,657,2025-01-08 12:00:36.021749,❤,15,1
3471882,657,2025-01-08 12:00:36.020922,❤‍🔥,36,1
3471881,657,2025-01-08 12:00:36.020478,👍,103,1
3471883,657,2025-01-08 12:00:36.021342,🔥,24,1
3471885,658,2025-01-08 12:00:36.022985,❤,35,1
3471886,658,2025-01-08 12:00:36.023411,👍,16,1
3471887,658,2025-01-08 12:00:36.023833,🔥,16,1
3471888,659,2025-01-08 12:00:36.025000,❤,167,1
3471890,659,2025-01-08 12:00:36.025836,👍,15,1
3471891,659,2025-01-08 12:00:36.026251,👎,1,1
3471889,659,2025-01-08 12:00:36.025420,🔥,66,1
3471893,660,2025-01-08 12:00:36.027949,❤,36,1
3471894,660,2025-01-08 12:00:36.028384,👍,26,1
3471895,660,2025-01-08 12:00:36.028815,👏,1,1
3471892,660,2025-01-08 12:00:36.027530,🔥,176,1
3471898,661,2025-01-08 12:00:36.031118,❤,28,1
3471897,661,2025-01-08 12:00:36.030678,👍,39,1
3471899,661,2025-01-08 12:00:36.031579,💋,1,1
3471896,661,2025-01-08 12:00:36.030231,🔥,69,1
3471901,662,2025-01-08 12:00:36.032992,👍,3,1
3471900,662,2025-01-08 12:00:36.032576,😁,9,1
3471902,662,2025-01-08 12:00:36.033651,😭,3,1
3471903,662,2025-01-08 12:00:36.034076,😱,1,1
3471906,663,2025-01-08 12:00:36.036545,❤,12,1
3471905,663,2025-01-08 12:00:36.036012,👍,12,1
3471907,663,2025-01-08 12:00:36.036973,👎,2,1
3471904,663,2025-01-08 12:00:36.035572,🔥,160,1
3471910,664,2025-01-08 12:00:36.039359,❤,4,1
3471909,664,2025-01-08 12:00:36.038920,👍,17,1
3471911,664,2025-01-08 12:00:36.039819,👾,1,1
3471908,664,2025-01-08 12:00:36.038471,🔥,227,1
3471913,665,2025-01-08 12:00:36.041966,❤,13,1
3471912,665,2025-01-08 12:00:36.041518,👍,41,1
3471914,665,2025-01-08 12:00:36.042397,🔥,8,1
3471917,666,2025-01-08 12:00:36.044421,❤,8,1
3471918,666,2025-01-08 12:00:36.044869,🍓,6,1
3471916,666,2025-01-08 12:00:36.043973,👍,20,1
3471915,666,2025-01-08 12:00:36.043546,🔥,58,1
3471920,667,2025-01-08 12:00:36.046788,❤,18,1
3471921,667,2025-01-08 12:00:36.047222,👍,11,1
3471919,667,2025-01-08 12:00:36.046343,🔥,97,1
3471923,668,2025-01-08 12:00:36.049014,❤,29,1
3471924,668,2025-01-08 12:00:36.049443,👍,15,1
3471922,668,2025-01-08 12:00:36.048566,🔥,106,1
3471927,669,2025-01-08 12:00:36.051334,👍,3,1
3471926,669,2025-01-08 12:00:36.050901,😁,11,1
3471928,669,2025-01-08 12:00:36.051749,😢,3,1
3471925,669,2025-01-08 12:00:36.050436,😭,20,1
3471931,672,2025-01-08 12:00:36.054745,❤,4,1
3471932,672,2025-01-08 12:00:36.055154,👍,2,1
3471929,672,2025-01-08 12:00:36.053894,🔥,36,1
3471930,672,2025-01-08 12:00:36.054323,😱,16,1
3471934,673,2025-01-08 12:00:36.056897,❤,14,1
3471935,673,2025-01-08 12:00:36.057319,👍,11,1
3471933,673,2025-01-08 12:00:36.056434,🔥,42,1
3471939,674,2025-01-08 12:00:36.059730,⚡,1,1
3471936,674,2025-01-08 12:00:36.058455,❤,74,1
3471938,674,2025-01-08 12:00:36.059329,👍,21,1
3471937,674,2025-01-08 12:00:36.058898,🔥,37,1
3471940,674,2025-01-08 12:00:36.060140,🖕,1,1
3471943,675,2025-01-08 12:00:36.062281,❤,2,1
3471941,675,2025-01-08 12:00:36.061352,👍,36,1
3471942,675,2025-01-08 12:00:36.061794,🔥,11,1
3471947,676,2025-01-08 12:00:36.064659,❤,1,1
3471944,676,2025-01-08 12:00:36.063335,👍,34,1
3471946,676,2025-01-08 12:00:36.064188,💩,5,1
3471945,676,2025-01-08 12:00:36.063766,🔥,8,1
3471948,677,2025-01-08 12:00:36.065623,❤,3,1
3471949,677,2025-01-08 12:00:36.066076,👍,1,1
3471951,678,2025-01-08 12:00:36.067805,❤,7,1
3471952,678,2025-01-08 12:00:36.068263,👍,1,1
3471953,678,2025-01-08 12:00:36.068737,👏,1,1
3471950,678,2025-01-08 12:00:36.067353,🔥,38,1
3471956,679,2025-01-08 12:00:36.071024,❤,4,1
3471955,679,2025-01-08 12:00:36.070567,👍,16,1
3471958,679,2025-01-08 12:00:36.071876,👎,1,1
3471957,679,2025-01-08 12:00:36.071465,💯,3,1
3471954,679,2025-01-08 12:00:36.070066,🔥,24,1
3471959,680,2025-01-08 12:00:36.072954,👍,9,1
3471963,681,2025-01-08 12:00:36.075454,❤,7,1
3471961,681,2025-01-08 12:00:36.074609,👍,28,1
3471964,681,2025-01-08 12:00:36.075867,👎,3,1
3471962,681,2025-01-08 12:00:36.075029,💯,9,1
3471960,681,2025-01-08 12:00:36.074163,🔥,71,1
3471966,681,2025-01-08 12:00:36.076724,🙈,1,1
3471965,681,2025-01-08 12:00:36.076284,🤡,3,1
3471967,682,2025-01-08 12:00:36.077931,❤,57,1
3471969,682,2025-01-08 12:00:36.078820,👍,16,1
3471968,682,2025-01-08 12:00:36.078376,🔥,20,1
3471972,683,2025-01-08 12:00:36.081186,❤,13,1
3471974,683,2025-01-08 12:00:36.082035,❤‍🔥,1,1
3471971,683,2025-01-08 12:00:36.080631,👍,23,1
3471970,683,2025-01-08 12:00:36.080029,🔥,56,1
3471973,683,2025-01-08 12:00:36.081621,🤓,2,1
3471977,684,2025-01-08 12:00:36.083994,❤,1,1
3471975,684,2025-01-08 12:00:36.083101,👍,10,1
3471976,684,2025-01-08 12:00:36.083589,😱,2,1
3471981,686,2025-01-08 12:00:36.087129,❤,1,1
3471979,686,2025-01-08 12:00:36.086273,👍,10,1
3471980,686,2025-01-08 12:00:36.086714,👎,2,1
3471978,686,2025-01-08 12:00:36.085833,🔥,57,1
3471982,687,2025-01-08 12:00:36.088097,❤,9,1
3471985,687,2025-01-08 12:00:36.089394,👍,1,1
3471984,687,2025-01-08 12:00:36.088978,👎,2,1
3471983,687,2025-01-08 12:00:36.088541,🔥,5,1
3471988,688,2025-01-08 12:00:36.091543,❤,3,1
3471987,688,2025-01-08 12:00:36.091087,👍,8,1
3471989,688,2025-01-08 12:00:36.091952,👏,1,1
3471986,688,2025-01-08 12:00:36.090656,🔥,63,1
3471990,689,2025-01-08 12:00:36.092959,❤,21,1
3471991,690,2025-01-08 12:00:36.094167,❤,97,1
3471994,690,2025-01-08 12:00:36.095441,🍓,1,1
3471992,690,2025-01-08 12:00:36.094604,👍,35,1
3471993,690,2025-01-08 12:00:36.095014,🔥,15,1
3471995,691,2025-01-08 12:00:36.096418,👏,6,1
3472464,692,2025-01-08 12:00:40.231025,❤,9,1
3472463,692,2025-01-08 12:00:40.230528,🔥,28,1
3472465,693,2025-01-08 12:00:40.232187,👍,3,1
3472468,703,2025-01-08 12:00:40.239969,❤,16,1
3472467,703,2025-01-08 12:00:40.239513,👍,27,1
3472466,703,2025-01-08 12:00:40.239022,🔥,79,1
3472470,704,2025-01-08 12:00:40.241736,❤,8,1
3472469,704,2025-01-08 12:00:40.241179,👍,21,1
3472473,709,2025-01-08 12:00:40.246578,❤,13,1
3472472,709,2025-01-08 12:00:40.246045,👍,14,1
3472474,709,2025-01-08 12:00:40.247068,👎,1,1
3472471,709,2025-01-08 12:00:40.245551,🔥,65,1
3472475,709,2025-01-08 12:00:40.247631,😈,1,1
3472478,710,2025-01-08 12:00:40.249846,❤,4,1
3472477,710,2025-01-08 12:00:40.249338,👍,12,1
3472476,710,2025-01-08 12:00:40.248881,🔥,17,1
3472480,711,2025-01-08 12:00:40.251639,❤,9,1
3472479,711,2025-01-08 12:00:40.251130,👍,31,1
3472482,711,2025-01-08 12:00:40.252596,👎,2,1
3472481,711,2025-01-08 12:00:40.252115,🔥,6,1
3472483,711,2025-01-08 12:00:40.253049,😁,1,1
3472484,711,2025-01-08 12:00:40.253518,😈,1,1
3472486,712,2025-01-08 12:00:40.255157,❤,9,1
3472485,712,2025-01-08 12:00:40.254640,👍,17,1
3472487,713,2025-01-08 12:00:40.256352,👍,24,1
3472489,713,2025-01-08 12:00:40.257288,👎,1,1
3472488,713,2025-01-08 12:00:40.256824,🔥,4,1
3472490,713,2025-01-08 12:00:40.257734,😁,1,1
3472492,714,2025-01-08 12:00:40.259723,❤,20,1
3472491,714,2025-01-08 12:00:40.259226,👍,42,1
3472493,714,2025-01-08 12:00:40.260215,👎,4,1
3472495,714,2025-01-08 12:00:40.261152,🔥,1,1
3472494,714,2025-01-08 12:00:40.260699,😈,3,1
3472496,715,2025-01-08 12:00:40.262258,❤,69,1
3472498,715,2025-01-08 12:00:40.263195,👍,3,1
3472499,715,2025-01-08 12:00:40.263666,👎,1,1
3472497,715,2025-01-08 12:00:40.262755,🔥,43,1
3472500,716,2025-01-08 12:00:40.264629,❤,8,1
3472502,716,2025-01-08 12:00:40.265465,👍,2,1
3472501,716,2025-01-08 12:00:40.265052,👎,4,1
3472503,717,2025-01-08 12:00:40.267883,❤,8,1
3472504,717,2025-01-08 12:00:40.268309,👎,1,1
3472506,718,2025-01-08 12:00:40.269730,❤,2,1
3472505,718,2025-01-08 12:00:40.269304,👍,14,1
3472507,718,2025-01-08 12:00:40.270143,👎,1,1
3472509,719,2025-01-08 12:00:40.271612,❤,4,1
3472510,719,2025-01-08 12:00:40.272028,👍,2,1
3472511,719,2025-01-08 12:00:40.272467,👎,1,1
3472508,719,2025-01-08 12:00:40.271147,🔥,11,1
3472515,720,2025-01-08 12:00:40.275154,❤,1,1
3472512,720,2025-01-08 12:00:40.273737,👍,25,1
3472513,720,2025-01-08 12:00:40.274339,👎,4,1
3472514,720,2025-01-08 12:00:40.274763,😁,2,1
3472517,721,2025-01-08 12:00:40.276646,❤,4,1
3472516,721,2025-01-08 12:00:40.276202,👍,17,1
3472518,722,2025-01-08 12:00:40.277721,❤,63,1
3472519,722,2025-01-08 12:00:40.278132,👍,27,1
3472521,722,2025-01-08 12:00:40.278967,👎,4,1
3472520,722,2025-01-08 12:00:40.278563,🔥,7,1
3472522,722,2025-01-08 12:00:40.279410,😁,1,1
3472523,722,2025-01-08 12:00:40.279833,😈,1,1
3472524,723,2025-01-08 12:00:40.280862,👍,15,1
3472526,723,2025-01-08 12:00:40.281692,👎,2,1
3472525,723,2025-01-08 12:00:40.281271,🔥,9,1
3472527,723,2025-01-08 12:00:40.282088,😁,1,1
3472531,728,2025-01-08 12:00:40.286593,❤,7,1
3472530,728,2025-01-08 12:00:40.286157,👍,8,1
3472532,728,2025-01-08 12:00:40.287030,👎,3,1
3472528,728,2025-01-08 12:00:40.285332,🔥,102,1
3472529,728,2025-01-08 12:00:40.285750,😁,39,1
3472533,728,2025-01-08 12:00:40.287453,😈,3,1
3472534,729,2025-01-08 12:00:40.288452,❤,9,1
3472535,729,2025-01-08 12:00:40.288876,🔥,3,1
3472537,739,2025-01-08 12:00:40.295247,❤,23,1
3472538,739,2025-01-08 12:00:40.295679,👍,8,1
3472536,739,2025-01-08 12:00:40.294818,🔥,44,1
3472541,740,2025-01-08 12:00:40.297751,❤,10,1
3472542,740,2025-01-08 12:00:40.298152,👍,9,1
3472543,740,2025-01-08 12:00:40.298575,👎,2,1
3472539,740,2025-01-08 12:00:40.296909,🔥,47,1
3472540,740,2025-01-08 12:00:40.297330,😁,19,1
3472545,741,2025-01-08 12:00:40.300260,❤,14,1
3472544,741,2025-01-08 12:00:40.299806,👍,29,1
3472547,741,2025-01-08 12:00:40.301087,👎,1,1
3472546,741,2025-01-08 12:00:40.300685,🔥,2,1
3472548,746,2025-01-08 12:00:40.304271,❤,44,1
3472550,746,2025-01-08 12:00:40.305102,👍,3,1
3472551,746,2025-01-08 12:00:40.305562,👎,1,1
3472549,746,2025-01-08 12:00:40.304702,🔥,15,1
3472552,746,2025-01-08 12:00:40.305958,😁,1,1
3472554,756,2025-01-08 12:00:40.312329,❤,21,1
3472556,756,2025-01-08 12:00:40.313144,👍,2,1
3472557,756,2025-01-08 12:00:40.313592,👎,1,1
3472555,756,2025-01-08 12:00:40.312735,🔥,18,1
3472553,756,2025-01-08 12:00:40.311890,😁,88,1
3472558,756,2025-01-08 12:00:40.314000,😢,1,1
3472559,757,2025-01-08 12:00:40.315086,❤,31,1
3472560,757,2025-01-08 12:00:40.315567,👍,9,1
3472561,757,2025-01-08 12:00:40.315999,👎,4,1
3472562,757,2025-01-08 12:00:40.316412,🔥,2,1
3472563,757,2025-01-08 12:00:40.316830,😁,1,1
3472564,767,2025-01-08 12:00:40.322803,❤,29,1
3472565,767,2025-01-08 12:00:40.323278,👍,6,1
3472569,768,2025-01-08 12:00:40.325704,❤,4,1
3472567,768,2025-01-08 12:00:40.324870,👍,14,1
3472570,768,2025-01-08 12:00:40.326107,👎,1,1
3472568,768,2025-01-08 12:00:40.325283,🔥,9,1
3472566,768,2025-01-08 12:00:40.324440,😁,33,1
3472571,769,2025-01-08 12:00:40.327542,❤,30,1
3472572,769,2025-01-08 12:00:40.327958,👍,18,1
3472573,769,2025-01-08 12:00:40.328412,🔥,6,1
3472575,770,2025-01-08 12:00:40.330024,❤,115,1
3472577,770,2025-01-08 12:00:40.330876,👍,27,1
3472576,770,2025-01-08 12:00:40.330463,👎,50,1
3472580,770,2025-01-08 12:00:40.332137,🔥,2,1
3472574,770,2025-01-08 12:00:40.329599,🕊,312,1
3472581,770,2025-01-08 12:00:40.332598,😁,1,1
3472582,770,2025-01-08 12:00:40.332996,😈,1,1
3472579,770,2025-01-08 12:00:40.331710,😢,5,1
3472578,770,2025-01-08 12:00:40.331299,🤔,6,1
3472583,771,2025-01-08 12:00:40.334103,❤,51,1
3472585,771,2025-01-08 12:00:40.334958,👍,18,1
3472584,771,2025-01-08 12:00:40.334552,🔥,21,1
3472588,772,2025-01-08 12:00:40.337052,❤,1,1
3472586,772,2025-01-08 12:00:40.336095,🔥,30,1
3472587,772,2025-01-08 12:00:40.336588,😈,5,1
3472590,773,2025-01-08 12:00:40.338939,❤,25,1
3472591,773,2025-01-08 12:00:40.339428,👍,11,1
3472589,773,2025-01-08 12:00:40.338462,🔥,46,1
3472593,774,2025-01-08 12:00:40.341086,👍,7,1
3472592,774,2025-01-08 12:00:40.340624,🔥,37,1
3472595,775,2025-01-08 12:00:40.342865,❤,80,1
3472596,775,2025-01-08 12:00:40.343334,👍,25,1
3472594,775,2025-01-08 12:00:40.342368,🔥,359,1
3472598,776,2025-01-08 12:00:40.345011,❤,8,1
3472597,776,2025-01-08 12:00:40.344411,🔥,14,1
3472599,776,2025-01-08 12:00:40.345480,😈,1,1
3472602,777,2025-01-08 12:00:40.347704,❤,6,1
3472601,777,2025-01-08 12:00:40.347189,👍,13,1
3472600,777,2025-01-08 12:00:40.346729,🔥,33,1
3472605,778,2025-01-08 12:00:40.349893,❤,3,1
3472604,778,2025-01-08 12:00:40.349418,👍,14,1
3472603,778,2025-01-08 12:00:40.348951,🔥,34,1
3472606,779,2025-01-08 12:00:40.351010,❤,15,1
3472608,780,2025-01-08 12:00:40.352707,❤,11,1
3472607,780,2025-01-08 12:00:40.352236,🔥,32,1
3472609,780,2025-01-08 12:00:40.353151,🕊,4,1
3472610,780,2025-01-08 12:00:40.353635,😁,1,1
3472612,781,2025-01-08 12:00:40.355193,👍,6,1
3472611,781,2025-01-08 12:00:40.354735,🔥,36,1
3472617,782,2025-01-08 12:00:40.358184,❤,1,1
3472615,782,2025-01-08 12:00:40.357233,👍,3,1
3472613,782,2025-01-08 12:00:40.356308,😁,152,1
3472614,782,2025-01-08 12:00:40.356779,😈,6,1
3472618,782,2025-01-08 12:00:40.358660,😢,1,1
3472616,782,2025-01-08 12:00:40.357734,🤔,3,1
3472619,783,2025-01-08 12:00:40.359874,❤,20,1
3472620,783,2025-01-08 12:00:40.360350,👍,10,1
3472621,783,2025-01-08 12:00:40.360834,🔥,3,1
3472622,783,2025-01-08 12:00:40.361289,🤔,3,1
3472625,784,2025-01-08 12:00:40.363272,❤,3,1
3472623,784,2025-01-08 12:00:40.362338,👍,23,1
3472624,784,2025-01-08 12:00:40.362809,🔥,8,1
3472628,785,2025-01-08 12:00:40.365346,❤,4,1
3472627,785,2025-01-08 12:00:40.364885,👍,4,1
3472629,785,2025-01-08 12:00:40.365842,🔥,4,1
3472626,785,2025-01-08 12:00:40.364409,😁,123,1
3473721,792,2025-01-08 12:00:44.181273,❤,61,1
3473724,792,2025-01-08 12:00:44.182575,🐳,2,1
3473722,792,2025-01-08 12:00:44.181696,🔥,22,1
3473720,792,2025-01-08 12:00:44.180781,😁,101,1
3473723,792,2025-01-08 12:00:44.182133,😢,11,1
3473719,792,2025-01-08 12:00:44.180329,ReactionPaid(),2,1
3473728,793,2025-01-08 12:00:44.185183,❤,4,1
3473725,793,2025-01-08 12:00:44.183870,🐳,50,1
3473727,793,2025-01-08 12:00:44.184755,👍,6,1
3473726,793,2025-01-08 12:00:44.184313,🔥,8,1
3473729,794,2025-01-08 12:00:44.186439,❤,46,1
3473731,794,2025-01-08 12:00:44.187319,👍,9,1
3473730,794,2025-01-08 12:00:44.186887,💯,32,1
3473733,794,2025-01-08 12:00:44.188137,🔥,3,1
3473732,794,2025-01-08 12:00:44.187729,🤔,5,1
3473734,795,2025-01-08 12:00:44.189423,❤,35,1
3473737,795,2025-01-08 12:00:44.190769,👍,4,1
3473735,795,2025-01-08 12:00:44.189874,💯,12,1
3473736,795,2025-01-08 12:00:44.190329,🔥,7,1
3473738,796,2025-01-08 12:00:44.191979,❤,10,1
3473740,796,2025-01-08 12:00:44.192918,👍,1,1
3473739,796,2025-01-08 12:00:44.192474,🔥,5,1
3473745,805,2025-01-08 12:00:44.200244,🤯,4,1
3473741,805,2025-01-08 12:00:44.198530,✍,56,1
3473744,805,2025-01-08 12:00:44.199829,❤,6,1
3473746,805,2025-01-08 12:00:44.200672,🎉,1,1
3473743,805,2025-01-08 12:00:44.199398,🐳,7,1
3473742,805,2025-01-08 12:00:44.198974,👍,7,1
3473751,806,2025-01-08 12:00:44.203743,🥰,3,1
3473747,806,2025-01-08 12:00:44.201932,❤,48,1
3473750,806,2025-01-08 12:00:44.203335,👍,4,1
3473749,806,2025-01-08 12:00:44.202906,💯,12,1
3473748,806,2025-01-08 12:00:44.202376,🔥,17,1
3473753,806,2025-01-08 12:00:44.204573,😭,1,1
3473752,806,2025-01-08 12:00:44.204141,🙉,3,1
3473756,813,2025-01-08 12:00:44.209903,🤯,23,1
3473754,813,2025-01-08 12:00:44.209027,✍,48,1
3473759,813,2025-01-08 12:00:44.211179,❤,2,1
3473755,813,2025-01-08 12:00:44.209466,🐳,39,1
3473758,813,2025-01-08 12:00:44.210763,👍,4,1
3473757,813,2025-01-08 12:00:44.210329,🔥,8,1
3473761,814,2025-01-08 12:00:44.212885,❤,6,1
3473762,814,2025-01-08 12:00:44.213321,👍,4,1
3473763,814,2025-01-08 12:00:44.213775,💯,3,1
3473760,814,2025-01-08 12:00:44.212427,🔥,40,1
3473764,817,2025-01-08 12:00:44.216225,❤,14,1
3473767,817,2025-01-08 12:00:44.217548,🎉,2,1
3473766,817,2025-01-08 12:00:44.217113,👍,2,1
3473765,817,2025-01-08 12:00:44.216691,🔥,8,1
3473768,818,2025-01-08 12:00:44.219824,❤,37,1
3473770,818,2025-01-08 12:00:44.220789,👍,7,1
3473771,818,2025-01-08 12:00:44.221234,💯,4,1
3473769,818,2025-01-08 12:00:44.220303,🔥,13,1
3473772,818,2025-01-08 12:00:44.221675,🙈,3,1
3473777,821,2025-01-08 12:00:44.225745,❤,1,1
3473773,821,2025-01-08 12:00:44.223984,🐳,221,1
3473776,821,2025-01-08 12:00:44.225317,💘,2,1
3473774,821,2025-01-08 12:00:44.224449,🔥,5,1
3473775,821,2025-01-08 12:00:44.224893,😁,5,1
3473778,821,2025-01-08 12:00:44.226145,🤔,1,1
3473780,822,2025-01-08 12:00:44.227904,❤,11,1
3473779,822,2025-01-08 12:00:44.227436,❤‍🔥,18,1
3473782,822,2025-01-08 12:00:44.228797,💘,3,1
3473781,822,2025-01-08 12:00:44.228354,🔥,5,1
3473783,823,2025-01-08 12:00:44.230111,❤,17,1
3473785,823,2025-01-08 12:00:44.230970,👍,6,1
3473786,823,2025-01-08 12:00:44.231399,💯,3,1
3473784,823,2025-01-08 12:00:44.230569,🔥,7,1
3473790,833,2025-01-08 12:00:44.239080,🥰,2,1
3473788,833,2025-01-08 12:00:44.238198,❤,8,1
3473791,833,2025-01-08 12:00:44.239522,🐳,2,1
3473792,833,2025-01-08 12:00:44.239940,👀,1,1
3473789,833,2025-01-08 12:00:44.238668,👍,5,1
3473787,833,2025-01-08 12:00:44.237752,🔥,126,1
3473795,834,2025-01-08 12:00:44.241996,❤,8,1
3473794,834,2025-01-08 12:00:44.241572,👏,9,1
3473793,834,2025-01-08 12:00:44.241109,🔥,40,1
3473797,839,2025-01-08 12:00:44.245969,❤,6,1
3473799,839,2025-01-08 12:00:44.246870,👍,1,1
3473798,839,2025-01-08 12:00:44.246424,💯,2,1
3473796,839,2025-01-08 12:00:44.245487,🔥,19,1
3473802,840,2025-01-08 12:00:44.249140,❤,11,1
3473803,840,2025-01-08 12:00:44.249597,❤‍🔥,1,1
3473800,840,2025-01-08 12:00:44.248235,🐳,152,1
3473804,840,2025-01-08 12:00:44.250026,👍,1,1
3473801,840,2025-01-08 12:00:44.248721,🔥,13,1
3473808,846,2025-01-08 12:00:44.255480,🤯,4,1
3473805,846,2025-01-08 12:00:44.254135,❤,25,1
3473810,846,2025-01-08 12:00:44.256396,🍌,3,1
3473811,846,2025-01-08 12:00:44.256884,👍,2,1
3473809,846,2025-01-08 12:00:44.255929,💯,3,1
3473806,846,2025-01-08 12:00:44.254597,🔥,13,1
3473807,846,2025-01-08 12:00:44.255038,🤔,12,1
3473812,847,2025-01-08 12:00:44.258087,❤,31,1
3473814,847,2025-01-08 12:00:44.259056,👍,2,1
3473813,847,2025-01-08 12:00:44.258576,🔥,24,1
3473820,853,2025-01-08 12:00:44.265483,⚡,1,1
3473815,853,2025-01-08 12:00:44.263264,✍,51,1
3473819,853,2025-01-08 12:00:44.265046,❤,2,1
3473817,853,2025-01-08 12:00:44.264153,🐳,9,1
3473818,853,2025-01-08 12:00:44.264621,👍,3,1
3473816,853,2025-01-08 12:00:44.263717,🔥,18,1
3473822,854,2025-01-08 12:00:44.267600,❤,11,1
3473824,854,2025-01-08 12:00:44.268533,👀,2,1
3473823,854,2025-01-08 12:00:44.268059,👍,4,1
3473821,854,2025-01-08 12:00:44.266996,🔥,21,1
3473825,854,2025-01-08 12:00:44.268985,😍,1,1
3473827,855,2025-01-08 12:00:44.270619,❤,7,1
3473828,855,2025-01-08 12:00:44.271058,🌭,4,1
3473829,855,2025-01-08 12:00:44.271528,👍,3,1
3473826,855,2025-01-08 12:00:44.270153,🔥,29,1
3473834,856,2025-01-08 12:00:44.274589,✍,3,1
3473833,856,2025-01-08 12:00:44.274139,❤,4,1
3473830,856,2025-01-08 12:00:44.272754,🐳,308,1
3473832,856,2025-01-08 12:00:44.273686,👍,4,1
3473831,856,2025-01-08 12:00:44.273202,🔥,18,1
3473836,857,2025-01-08 12:00:44.276364,❤,13,1
3473837,857,2025-01-08 12:00:44.276861,❤‍🔥,6,1
3473835,857,2025-01-08 12:00:44.275891,🔥,71,1
3473838,857,2025-01-08 12:00:44.277330,🙏,2,1
3473840,858,2025-01-08 12:00:44.279090,❤,12,1
3473842,858,2025-01-08 12:00:44.279964,👍,1,1
3473841,858,2025-01-08 12:00:44.279548,💯,4,1
3473839,858,2025-01-08 12:00:44.278658,🔥,33,1
3473845,859,2025-01-08 12:00:44.282139,❤,19,1
3473844,859,2025-01-08 12:00:44.281731,🐳,90,1
3473847,859,2025-01-08 12:00:44.283000,👍,9,1
3473846,859,2025-01-08 12:00:44.282581,🔥,16,1
3473843,859,2025-01-08 12:00:44.281309,🦄,139,1
3473849,860,2025-01-08 12:00:44.284599,🫡,8,1
3473850,860,2025-01-08 12:00:44.285025,❤,5,1
3473848,860,2025-01-08 12:00:44.284149,🔥,80,1
3473852,868,2025-01-08 12:00:44.290532,✍,41,1
3473854,868,2025-01-08 12:00:44.291403,❤,5,1
3473851,868,2025-01-08 12:00:44.290076,🐳,81,1
3473853,868,2025-01-08 12:00:44.290972,🔥,14,1
3473855,868,2025-01-08 12:00:44.291861,😁,2,1
3473856,868,2025-01-08 12:00:44.292313,😍,1,1
3473859,875,2025-01-08 12:00:44.297758,❤,3,1
3473858,875,2025-01-08 12:00:44.297316,👍,5,1
3473857,875,2025-01-08 12:00:44.296863,🔥,99,1
3473863,880,2025-01-08 12:00:44.302613,❤,4,1
3473862,880,2025-01-08 12:00:44.302102,❤‍🔥,5,1
3473861,880,2025-01-08 12:00:44.301689,👍,8,1
3473864,880,2025-01-08 12:00:44.303061,💯,2,1
3473860,880,2025-01-08 12:00:44.301255,🔥,33,1
3473865,889,2025-01-08 12:00:44.308889,✍,94,1
3473868,889,2025-01-08 12:00:44.310195,❤,10,1
3473866,889,2025-01-08 12:00:44.309334,🐳,24,1
3473869,889,2025-01-08 12:00:44.310631,👏,1,1
3473867,889,2025-01-08 12:00:44.309781,🔥,11,1
3473871,890,2025-01-08 12:00:44.312365,❤,11,1
3473875,890,2025-01-08 12:00:44.314111,🐳,1,1
3473873,890,2025-01-08 12:00:44.313240,👍,6,1
3473870,890,2025-01-08 12:00:44.311918,💔,103,1
3473874,890,2025-01-08 12:00:44.313687,🔥,5,1
3473872,890,2025-01-08 12:00:44.312805,😁,8,1
3473879,891,2025-01-08 12:00:44.316738,🤯,1,1
3473876,891,2025-01-08 12:00:44.315468,❤,19,1
3473878,891,2025-01-08 12:00:44.316316,🎄,4,1
3473877,891,2025-01-08 12:00:44.315880,🔥,17,1
3475093,894,2025-01-08 12:00:48.319409,❤,39,1
3475092,894,2025-01-08 12:00:48.318950,ReactionPaid(),3,1
3475094,895,2025-01-08 12:00:48.320513,❤,24,1
3475096,896,2025-01-08 12:00:48.322296,❤,79,1
3475095,896,2025-01-08 12:00:48.321838,ReactionPaid(),3,1
3475097,897,2025-01-08 12:00:48.323399,❤,92,1
3475099,898,2025-01-08 12:00:48.324967,❤,91,1
3475098,898,2025-01-08 12:00:48.324529,ReactionPaid(),2,1
3475101,899,2025-01-08 12:00:48.326434,❤,144,1
3475100,899,2025-01-08 12:00:48.325995,ReactionPaid(),3,1
3475102,900,2025-01-08 12:00:48.327549,❤,70,1
3475103,901,2025-01-08 12:00:48.328629,❤,57,1
3475104,902,2025-01-08 12:00:48.329742,❤,30,1
3475106,907,2025-01-08 12:00:48.333709,❤,91,1
3475105,907,2025-01-08 12:00:48.333243,ReactionPaid(),5,1
3475108,908,2025-01-08 12:00:48.335166,❤,83,1
3475107,908,2025-01-08 12:00:48.334738,ReactionPaid(),10,1
3475109,911,2025-01-08 12:00:48.337365,❤,67,1
3475110,912,2025-01-08 12:00:48.338530,❤,38,1
3475111,913,2025-01-08 12:00:48.339619,❤,27,1
3475112,916,2025-01-08 12:00:48.341891,❤,39,1
3475113,917,2025-01-08 12:00:48.343071,❤,45,1
3475114,918,2025-01-08 12:00:48.344239,❤,56,1
3475116,919,2025-01-08 12:00:48.345863,❤,55,1
3475115,919,2025-01-08 12:00:48.345369,ReactionPaid(),3,1
